survey_id,employee_id,department,level,survey_date,survey_quarter,engagement_score,manager_score,growth_score,worklife_score,belonging_score,overall_score,free_text_comment
SRV-02-EMP-01363,EMP-01363,Marketing,IC1,2025-06-15,Q2 2025,4,5,4,3,4,4.0,Strong alignment between team goals and company mission.
SRV-02-EMP-00020,EMP-00020,Customer Success,IC1,2025-06-15,Q2 2025,4,3,4,4,3,3.6,
SRV-02-EMP-04830,EMP-04830,Sales,Senior,2025-06-15,Q2 2025,4,4,4,4,5,4.2,
SRV-02-EMP-03926,EMP-03926,Sales,IC2,2025-06-15,Q2 2025,4,4,4,3,4,3.8,Some processes could be streamlined.
SRV-02-EMP-00323,EMP-00323,Engineering,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-02-EMP-00026,EMP-00026,Engineering,IC2,2025-06-15,Q2 2025,5,4,5,5,4,4.6,
SRV-02-EMP-01430,EMP-01430,Finance,Manager,2025-06-15,Q2 2025,5,5,4,4,5,4.6,My manager supports my growth and gives clear feedback.
SRV-02-EMP-00555,EMP-00555,Operations,IC1,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Some processes could be streamlined.
SRV-02-EMP-00565,EMP-00565,Product,Senior,2025-06-15,Q2 2025,3,4,3,3,3,3.2,Workload is manageable but could be better distributed.
SRV-02-EMP-04816,EMP-04816,HR,Senior,2025-06-15,Q2 2025,3,4,4,4,4,3.8,Meetings take up too much time some weeks.
SRV-02-EMP-03089,EMP-03089,Sales,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,My manager supports my growth and gives clear feedback.
SRV-02-EMP-02228,EMP-02228,Sales,Manager,2025-06-15,Q2 2025,5,5,4,5,4,4.6,The new tools and processes have made my job easier.
SRV-02-EMP-02241,EMP-02241,Operations,IC2,2025-06-15,Q2 2025,3,4,2,2,3,2.8,Work-life balance has deteriorated significantly.
SRV-02-EMP-03393,EMP-03393,Finance,IC1,2025-06-15,Q2 2025,4,4,2,3,3,3.2,Overall satisfied but see room for improvement.
SRV-02-EMP-01567,EMP-01567,Product,IC2,2025-06-15,Q2 2025,3,3,3,3,3,3.0,Things are okay. Nothing major to report.
SRV-02-EMP-00544,EMP-00544,Customer Success,Senior,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Some processes could be streamlined.
SRV-02-EMP-03742,EMP-03742,Operations,IC1,2025-06-15,Q2 2025,3,2,2,4,3,2.8,My skills are not being utilized effectively.
SRV-02-EMP-04974,EMP-04974,Operations,IC1,2025-06-15,Q2 2025,3,4,2,3,3,3.0,
SRV-02-EMP-02162,EMP-02162,Marketing,IC1,2025-06-15,Q2 2025,3,3,3,3,3,3.0,
SRV-02-EMP-02082,EMP-02082,Sales,IC1,2025-06-15,Q2 2025,4,5,3,3,4,3.8,Workload is manageable but could be better distributed.
SRV-02-EMP-00860,EMP-00860,HR,IC1,2025-06-15,Q2 2025,5,5,3,4,4,4.2,
SRV-02-EMP-04172,EMP-04172,Finance,Manager,2025-06-15,Q2 2025,4,5,4,4,5,4.4,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-03296,EMP-03296,Sales,IC1,2025-06-15,Q2 2025,4,4,3,4,3,3.6,Overall satisfied but see room for improvement.
SRV-02-EMP-04119,EMP-04119,Engineering,IC1,2025-06-15,Q2 2025,4,5,4,5,5,4.6,
SRV-02-EMP-00556,EMP-00556,Customer Success,IC1,2025-06-15,Q2 2025,4,5,4,5,5,4.6,Excellent mentorship opportunities within the department.
SRV-02-EMP-04091,EMP-04091,HR,IC1,2025-06-15,Q2 2025,3,4,3,3,3,3.2,Communication between teams could improve.
SRV-02-EMP-00004,EMP-00004,Sales,IC2,2025-06-15,Q2 2025,4,3,4,4,3,3.6,
SRV-02-EMP-01749,EMP-01749,Engineering,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-00398,EMP-00398,Marketing,Senior,2025-06-15,Q2 2025,5,5,4,5,4,4.6,I feel valued and my contributions are recognized.
SRV-02-EMP-03037,EMP-03037,Operations,Senior,2025-06-15,Q2 2025,4,4,4,3,4,3.8,Benefits are competitive but not exceptional.
SRV-02-EMP-00568,EMP-00568,Engineering,IC1,2025-06-15,Q2 2025,5,4,5,4,5,4.6,Company culture is supportive and inclusive.
SRV-02-EMP-02343,EMP-02343,Engineering,IC1,2025-06-15,Q2 2025,3,4,4,4,3,3.6,The office setup is adequate for my needs.
SRV-02-EMP-02442,EMP-02442,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Company culture is supportive and inclusive.
SRV-02-EMP-02596,EMP-02596,Marketing,Senior,2025-06-15,Q2 2025,4,5,4,5,5,4.6,The work-life balance has improved significantly this quarter.
SRV-02-EMP-00959,EMP-00959,HR,IC1,2025-06-15,Q2 2025,4,3,4,3,4,3.6,The office setup is adequate for my needs.
SRV-02-EMP-04444,EMP-04444,Customer Success,Senior,2025-06-15,Q2 2025,4,5,4,3,4,4.0,The new tools and processes have made my job easier.
SRV-02-EMP-00385,EMP-00385,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,5,4,4.2,The new tools and processes have made my job easier.
SRV-02-EMP-01367,EMP-01367,HR,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-03874,EMP-03874,Engineering,IC2,2025-06-15,Q2 2025,4,5,4,5,4,4.4,
SRV-02-EMP-02027,EMP-02027,Product,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Excellent mentorship opportunities within the department.
SRV-02-EMP-04052,EMP-04052,Marketing,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-03383,EMP-03383,Product,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-00145,EMP-00145,Engineering,IC1,2025-06-15,Q2 2025,5,4,4,5,5,4.6,Strong alignment between team goals and company mission.
SRV-02-EMP-04774,EMP-04774,HR,IC1,2025-06-15,Q2 2025,3,4,4,4,3,3.6,Communication between teams could improve.
SRV-02-EMP-03061,EMP-03061,HR,IC1,2025-06-15,Q2 2025,4,4,4,5,4,4.2,Strong alignment between team goals and company mission.
SRV-02-EMP-02447,EMP-02447,Sales,IC1,2025-06-15,Q2 2025,3,3,4,4,3,3.4,
SRV-02-EMP-04374,EMP-04374,Customer Success,IC2,2025-06-15,Q2 2025,4,3,3,4,3,3.4,Meetings take up too much time some weeks.
SRV-02-EMP-04140,EMP-04140,Engineering,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Strong alignment between team goals and company mission.
SRV-02-EMP-01062,EMP-01062,Customer Success,IC1,2025-06-15,Q2 2025,5,5,4,4,4,4.4,Excellent mentorship opportunities within the department.
SRV-02-EMP-02363,EMP-02363,Product,Manager,2025-06-15,Q2 2025,5,5,4,3,4,4.2,My manager supports my growth and gives clear feedback.
SRV-02-EMP-01618,EMP-01618,Operations,IC2,2025-06-15,Q2 2025,3,3,3,4,3,3.2,The office setup is adequate for my needs.
SRV-02-EMP-00250,EMP-00250,Finance,Manager,2025-06-15,Q2 2025,3,3,3,3,3,3.0,Benefits are competitive but not exceptional.
SRV-02-EMP-03329,EMP-03329,Marketing,Senior,2025-06-15,Q2 2025,4,5,4,4,4,4.2,The new tools and processes have made my job easier.
SRV-02-EMP-04245,EMP-04245,Operations,IC1,2025-06-15,Q2 2025,3,3,3,4,3,3.2,Training opportunities exist but are hard to find time for.
SRV-02-EMP-02455,EMP-02455,Sales,Manager,2025-06-15,Q2 2025,4,4,4,5,5,4.4,Strong alignment between team goals and company mission.
SRV-02-EMP-02459,EMP-02459,Product,Manager,2025-06-15,Q2 2025,4,4,4,3,3,3.6,Workload is manageable but could be better distributed.
SRV-02-EMP-01693,EMP-01693,Sales,IC1,2025-06-15,Q2 2025,3,3,3,3,4,3.2,Communication between teams could improve.
SRV-02-EMP-02567,EMP-02567,Sales,IC2,2025-06-15,Q2 2025,5,5,5,5,5,5.0,
SRV-02-EMP-01630,EMP-01630,Sales,IC1,2025-06-15,Q2 2025,4,5,5,5,5,4.8,
SRV-02-EMP-00048,EMP-00048,Engineering,Senior,2025-06-15,Q2 2025,4,5,4,5,4,4.4,Good opportunities for learning and development here.
SRV-02-EMP-04536,EMP-04536,Customer Success,IC2,2025-06-15,Q2 2025,3,3,3,3,3,3.0,Meetings take up too much time some weeks.
SRV-02-EMP-03002,EMP-03002,Operations,Senior,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Meetings take up too much time some weeks.
SRV-02-EMP-03193,EMP-03193,HR,IC2,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Benefits are competitive but not exceptional.
SRV-02-EMP-03090,EMP-03090,Engineering,Senior,2025-06-15,Q2 2025,4,5,4,4,5,4.4,
SRV-02-EMP-01739,EMP-01739,Marketing,IC2,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Training opportunities exist but are hard to find time for.
SRV-02-EMP-01012,EMP-01012,Product,IC2,2025-06-15,Q2 2025,3,4,4,4,5,4.0,
SRV-02-EMP-02366,EMP-02366,Finance,IC1,2025-06-15,Q2 2025,5,5,5,5,5,5.0,My manager supports my growth and gives clear feedback.
SRV-02-EMP-04025,EMP-04025,Engineering,Senior,2025-06-15,Q2 2025,5,5,4,5,5,4.8,Company culture is supportive and inclusive.
SRV-02-EMP-04558,EMP-04558,Marketing,Manager,2025-06-15,Q2 2025,4,4,3,4,4,3.8,
SRV-02-EMP-00430,EMP-00430,Engineering,Manager,2025-06-15,Q2 2025,4,4,4,4,4,4.0,I feel valued and my contributions are recognized.
SRV-02-EMP-01172,EMP-01172,Operations,IC1,2025-06-15,Q2 2025,3,3,2,3,2,2.6,Feeling burned out. Workload is unsustainable.
SRV-02-EMP-04951,EMP-04951,Customer Success,Senior,2025-06-15,Q2 2025,3,4,4,4,3,3.6,Meetings take up too much time some weeks.
SRV-02-EMP-02812,EMP-02812,Marketing,IC2,2025-06-15,Q2 2025,5,5,5,5,5,5.0,I feel valued and my contributions are recognized.
SRV-02-EMP-01139,EMP-01139,Engineering,IC1,2025-06-15,Q2 2025,4,4,4,5,4,4.2,
SRV-02-EMP-02977,EMP-02977,Product,Senior,2025-06-15,Q2 2025,4,5,5,4,4,4.4,The new tools and processes have made my job easier.
SRV-02-EMP-03177,EMP-03177,HR,Senior,2025-06-15,Q2 2025,3,3,3,3,4,3.2,Communication between teams could improve.
SRV-02-EMP-00686,EMP-00686,Product,Senior,2025-06-15,Q2 2025,3,4,3,3,3,3.2,Workload is manageable but could be better distributed.
SRV-02-EMP-01866,EMP-01866,Customer Success,IC1,2025-06-15,Q2 2025,3,3,4,3,4,3.4,Communication between teams could improve.
SRV-02-EMP-04935,EMP-04935,Product,IC1,2025-06-15,Q2 2025,4,5,3,3,4,3.8,Benefits are competitive but not exceptional.
SRV-02-EMP-02593,EMP-02593,Engineering,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-02-EMP-02016,EMP-02016,Engineering,IC1,2025-06-15,Q2 2025,4,4,4,4,3,3.8,Overall satisfied but see room for improvement.
SRV-02-EMP-02558,EMP-02558,Sales,IC1,2025-06-15,Q2 2025,3,3,2,3,3,2.8,Team is understaffed and it is affecting quality.
SRV-02-EMP-04442,EMP-04442,Sales,IC2,2025-06-15,Q2 2025,4,4,4,4,5,4.2,Excellent mentorship opportunities within the department.
SRV-02-EMP-04487,EMP-04487,HR,Senior,2025-06-15,Q2 2025,4,4,4,5,4,4.2,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-00196,EMP-00196,Product,IC1,2025-06-15,Q2 2025,4,5,5,5,5,4.8,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-00456,EMP-00456,Engineering,IC1,2025-06-15,Q2 2025,5,4,5,5,5,4.8,
SRV-02-EMP-02790,EMP-02790,Operations,Senior,2025-06-15,Q2 2025,3,3,3,3,4,3.2,
SRV-02-EMP-03050,EMP-03050,Sales,IC2,2025-06-15,Q2 2025,3,4,3,5,4,3.8,Benefits are competitive but not exceptional.
SRV-02-EMP-03040,EMP-03040,Marketing,IC1,2025-06-15,Q2 2025,5,5,4,4,4,4.4,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-00769,EMP-00769,HR,Manager,2025-06-15,Q2 2025,4,4,3,3,4,3.6,Things are okay. Nothing major to report.
SRV-02-EMP-01296,EMP-01296,Sales,IC2,2025-06-15,Q2 2025,3,2,3,3,3,2.8,My skills are not being utilized effectively.
SRV-02-EMP-04155,EMP-04155,Sales,IC2,2025-06-15,Q2 2025,4,4,4,3,4,3.8,The office setup is adequate for my needs.
SRV-02-EMP-04357,EMP-04357,Product,IC2,2025-06-15,Q2 2025,4,4,4,5,4,4.2,
SRV-02-EMP-03513,EMP-03513,Sales,IC1,2025-06-15,Q2 2025,4,4,4,3,4,3.8,
SRV-02-EMP-00850,EMP-00850,HR,Senior,2025-06-15,Q2 2025,4,5,4,3,4,4.0,I feel empowered to make decisions in my role.
SRV-02-EMP-02975,EMP-02975,Marketing,IC1,2025-06-15,Q2 2025,3,3,4,3,3,3.2,Training opportunities exist but are hard to find time for.
SRV-02-EMP-00241,EMP-00241,Product,IC2,2025-06-15,Q2 2025,3,4,3,2,3,3.0,Some processes could be streamlined.
SRV-02-EMP-01747,EMP-01747,Sales,IC1,2025-06-15,Q2 2025,3,3,4,3,3,3.2,
SRV-02-EMP-02324,EMP-02324,Operations,IC1,2025-06-15,Q2 2025,3,3,3,3,4,3.2,Communication between teams could improve.
SRV-02-EMP-00176,EMP-00176,Marketing,IC1,2025-06-15,Q2 2025,4,4,3,3,5,3.8,Some processes could be streamlined.
SRV-02-EMP-00924,EMP-00924,Customer Success,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Strong alignment between team goals and company mission.
SRV-02-EMP-03161,EMP-03161,Customer Success,Manager,2025-06-15,Q2 2025,3,4,4,3,4,3.6,Workload is manageable but could be better distributed.
SRV-02-EMP-02524,EMP-02524,Finance,IC2,2025-06-15,Q2 2025,5,5,5,5,5,5.0,
SRV-02-EMP-00870,EMP-00870,Operations,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-02742,EMP-02742,Customer Success,IC1,2025-06-15,Q2 2025,5,5,5,4,4,4.6,Company culture is supportive and inclusive.
SRV-02-EMP-00832,EMP-00832,Engineering,IC2,2025-06-15,Q2 2025,5,5,5,5,5,5.0,Strong alignment between team goals and company mission.
SRV-02-EMP-00125,EMP-00125,Operations,Manager,2025-06-15,Q2 2025,4,4,3,4,3,3.6,Overall satisfied but see room for improvement.
SRV-02-EMP-01537,EMP-01537,Engineering,IC2,2025-06-15,Q2 2025,4,5,3,4,4,4.0,Company culture is supportive and inclusive.
SRV-02-EMP-01403,EMP-01403,Engineering,Senior,2025-06-15,Q2 2025,4,4,3,2,4,3.4,Training opportunities exist but are hard to find time for.
SRV-02-EMP-00318,EMP-00318,Sales,IC1,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Overall satisfied but see room for improvement.
SRV-02-EMP-00283,EMP-00283,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,3,4,3.8,
SRV-02-EMP-00641,EMP-00641,Operations,IC2,2025-06-15,Q2 2025,3,4,3,3,3,3.2,
SRV-02-EMP-01016,EMP-01016,HR,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,My manager supports my growth and gives clear feedback.
SRV-02-EMP-03348,EMP-03348,Engineering,Manager,2025-06-15,Q2 2025,5,5,5,5,5,5.0,I feel valued and my contributions are recognized.
SRV-02-EMP-03599,EMP-03599,Operations,IC1,2025-06-15,Q2 2025,3,4,3,3,3,3.2,
SRV-02-EMP-03650,EMP-03650,Engineering,Senior,2025-06-15,Q2 2025,3,3,3,4,3,3.2,Things are okay. Nothing major to report.
SRV-02-EMP-03611,EMP-03611,Customer Success,IC2,2025-06-15,Q2 2025,3,3,3,3,3,3.0,
SRV-02-EMP-01633,EMP-01633,Engineering,Senior,2025-06-15,Q2 2025,4,5,5,5,5,4.8,I feel empowered to make decisions in my role.
SRV-02-EMP-01224,EMP-01224,Marketing,Senior,2025-06-15,Q2 2025,4,4,5,5,5,4.6,
SRV-02-EMP-00423,EMP-00423,Operations,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-02706,EMP-02706,Finance,Senior,2025-06-15,Q2 2025,3,4,3,3,3,3.2,Training opportunities exist but are hard to find time for.
SRV-02-EMP-02155,EMP-02155,Finance,IC1,2025-06-15,Q2 2025,5,5,4,4,5,4.6,
SRV-02-EMP-02269,EMP-02269,Product,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-04333,EMP-04333,Engineering,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-02944,EMP-02944,Finance,IC1,2025-06-15,Q2 2025,4,5,5,4,5,4.6,
SRV-02-EMP-04277,EMP-04277,Product,Senior,2025-06-15,Q2 2025,5,5,4,5,5,4.8,Excellent mentorship opportunities within the department.
SRV-02-EMP-02018,EMP-02018,Operations,IC1,2025-06-15,Q2 2025,3,3,3,3,3,3.0,Things are okay. Nothing major to report.
SRV-02-EMP-03016,EMP-03016,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,3,4,3.8,
SRV-02-EMP-00861,EMP-00861,HR,Senior,2025-06-15,Q2 2025,4,4,4,3,4,3.8,
SRV-02-EMP-00210,EMP-00210,Engineering,IC1,2025-06-15,Q2 2025,4,5,4,3,4,4.0,I feel empowered to make decisions in my role.
SRV-02-EMP-03086,EMP-03086,Engineering,IC1,2025-06-15,Q2 2025,5,5,5,4,5,4.8,I feel empowered to make decisions in my role.
SRV-02-EMP-00772,EMP-00772,Operations,Senior,2025-06-15,Q2 2025,4,3,3,4,4,3.6,Workload is manageable but could be better distributed.
SRV-02-EMP-03470,EMP-03470,Sales,IC2,2025-06-15,Q2 2025,3,3,3,3,3,3.0,
SRV-02-EMP-01360,EMP-01360,Marketing,Manager,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Excellent mentorship opportunities within the department.
SRV-02-EMP-01457,EMP-01457,Operations,IC1,2025-06-15,Q2 2025,4,4,4,4,5,4.2,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-04426,EMP-04426,Engineering,IC2,2025-06-15,Q2 2025,4,4,4,5,4,4.2,
SRV-02-EMP-03943,EMP-03943,Sales,IC2,2025-06-15,Q2 2025,4,4,3,4,3,3.6,
SRV-02-EMP-03890,EMP-03890,Engineering,IC2,2025-06-15,Q2 2025,4,4,4,5,4,4.2,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-02466,EMP-02466,Customer Success,IC1,2025-06-15,Q2 2025,3,3,4,4,3,3.4,Some processes could be streamlined.
SRV-02-EMP-00789,EMP-00789,Engineering,Senior,2025-06-15,Q2 2025,5,5,5,5,4,4.8,
SRV-02-EMP-02177,EMP-02177,HR,Senior,2025-06-15,Q2 2025,3,3,3,3,3,3.0,Training opportunities exist but are hard to find time for.
SRV-02-EMP-00381,EMP-00381,Engineering,Senior,2025-06-15,Q2 2025,4,4,5,5,4,4.4,I feel valued and my contributions are recognized.
SRV-02-EMP-02495,EMP-02495,Engineering,IC2,2025-06-15,Q2 2025,4,3,5,4,4,4.0,The new tools and processes have made my job easier.
SRV-02-EMP-01978,EMP-01978,Sales,Senior,2025-06-15,Q2 2025,4,4,4,3,3,3.6,Communication between teams could improve.
SRV-02-EMP-00923,EMP-00923,HR,Manager,2025-06-15,Q2 2025,4,3,3,3,4,3.4,Meetings take up too much time some weeks.
SRV-02-EMP-04939,EMP-04939,Sales,IC1,2025-06-15,Q2 2025,4,3,4,4,4,3.8,
SRV-02-EMP-00891,EMP-00891,Finance,IC2,2025-06-15,Q2 2025,2,3,1,2,2,2.0,
SRV-02-EMP-01238,EMP-01238,Engineering,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-01601,EMP-01601,Operations,IC1,2025-06-15,Q2 2025,4,5,3,4,4,4.0,
SRV-02-EMP-03371,EMP-03371,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-04184,EMP-04184,Operations,IC2,2025-06-15,Q2 2025,3,4,3,4,3,3.4,Communication between teams could improve.
SRV-02-EMP-04942,EMP-04942,HR,Manager,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-04599,EMP-04599,Sales,Senior,2025-06-15,Q2 2025,5,5,4,4,5,4.6,Good opportunities for learning and development here.
SRV-02-EMP-04586,EMP-04586,Engineering,IC1,2025-06-15,Q2 2025,4,5,4,5,5,4.6,The work-life balance has improved significantly this quarter.
SRV-02-EMP-04064,EMP-04064,Engineering,Manager,2025-06-15,Q2 2025,4,4,4,3,5,4.0,
SRV-02-EMP-02261,EMP-02261,Marketing,Senior,2025-06-15,Q2 2025,4,4,5,5,4,4.4,
SRV-02-EMP-00079,EMP-00079,Marketing,Senior,2025-06-15,Q2 2025,4,4,3,3,3,3.4,
SRV-02-EMP-00088,EMP-00088,Engineering,IC2,2025-06-15,Q2 2025,3,3,3,3,3,3.0,
SRV-02-EMP-02905,EMP-02905,Marketing,IC1,2025-06-15,Q2 2025,3,3,3,4,4,3.4,Things are okay. Nothing major to report.
SRV-02-EMP-03648,EMP-03648,Finance,Manager,2025-06-15,Q2 2025,4,3,4,5,4,4.0,
SRV-02-EMP-04226,EMP-04226,Marketing,IC2,2025-06-15,Q2 2025,5,5,5,5,5,5.0,Good opportunities for learning and development here.
SRV-02-EMP-01667,EMP-01667,Engineering,IC2,2025-06-15,Q2 2025,4,3,3,3,3,3.2,Meetings take up too much time some weeks.
SRV-02-EMP-00858,EMP-00858,Customer Success,Senior,2025-06-15,Q2 2025,3,3,3,3,4,3.2,Overall satisfied but see room for improvement.
SRV-02-EMP-03440,EMP-03440,Product,IC1,2025-06-15,Q2 2025,3,4,4,4,4,3.8,
SRV-02-EMP-04938,EMP-04938,Marketing,IC2,2025-06-15,Q2 2025,3,3,3,4,4,3.4,
SRV-02-EMP-04953,EMP-04953,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,4,5,4.2,Strong alignment between team goals and company mission.
SRV-02-EMP-01271,EMP-01271,HR,Senior,2025-06-15,Q2 2025,4,4,3,3,3,3.4,Some processes could be streamlined.
SRV-02-EMP-03717,EMP-03717,Product,IC1,2025-06-15,Q2 2025,3,4,3,3,3,3.2,
SRV-02-EMP-02548,EMP-02548,Operations,IC2,2025-06-15,Q2 2025,2,3,3,2,3,2.6,
SRV-02-EMP-01364,EMP-01364,Operations,IC1,2025-06-15,Q2 2025,3,4,3,3,4,3.4,Overall satisfied but see room for improvement.
SRV-02-EMP-02736,EMP-02736,Sales,Senior,2025-06-15,Q2 2025,3,3,2,3,3,2.8,Not enough recognition for the work we do.
SRV-02-EMP-01651,EMP-01651,Product,IC2,2025-06-15,Q2 2025,4,5,4,2,4,3.8,Benefits are competitive but not exceptional.
SRV-02-EMP-01966,EMP-01966,Operations,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-03512,EMP-03512,Sales,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,I feel empowered to make decisions in my role.
SRV-02-EMP-03071,EMP-03071,Engineering,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,I feel valued and my contributions are recognized.
SRV-02-EMP-03079,EMP-03079,Engineering,Senior,2025-06-15,Q2 2025,3,4,4,4,4,3.8,Things are okay. Nothing major to report.
SRV-02-EMP-00408,EMP-00408,Operations,Senior,2025-06-15,Q2 2025,4,4,4,5,4,4.2,I feel empowered to make decisions in my role.
SRV-02-EMP-00888,EMP-00888,Marketing,IC2,2025-06-15,Q2 2025,5,5,4,5,4,4.6,
SRV-02-EMP-01850,EMP-01850,Engineering,IC1,2025-06-15,Q2 2025,5,5,4,5,5,4.8,Excellent mentorship opportunities within the department.
SRV-02-EMP-03118,EMP-03118,Operations,IC1,2025-06-15,Q2 2025,4,3,3,3,3,3.2,
SRV-02-EMP-02985,EMP-02985,Operations,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-04298,EMP-04298,Marketing,IC1,2025-06-15,Q2 2025,4,5,4,3,5,4.2,The new tools and processes have made my job easier.
SRV-02-EMP-04291,EMP-04291,Finance,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-00268,EMP-00268,Engineering,IC2,2025-06-15,Q2 2025,5,5,4,4,5,4.6,Excellent mentorship opportunities within the department.
SRV-02-EMP-04886,EMP-04886,Engineering,IC2,2025-06-15,Q2 2025,4,4,3,4,5,4.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-00479,EMP-00479,Marketing,Senior,2025-06-15,Q2 2025,3,4,3,3,3,3.2,Training opportunities exist but are hard to find time for.
SRV-02-EMP-02092,EMP-02092,Product,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-01288,EMP-01288,Marketing,IC2,2025-06-15,Q2 2025,5,4,3,3,5,4.0,I feel valued and my contributions are recognized.
SRV-02-EMP-01736,EMP-01736,Engineering,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Company culture is supportive and inclusive.
SRV-02-EMP-01777,EMP-01777,Marketing,IC1,2025-06-15,Q2 2025,4,3,4,3,4,3.6,The office setup is adequate for my needs.
SRV-02-EMP-02181,EMP-02181,Marketing,Senior,2025-06-15,Q2 2025,4,5,4,5,4,4.4,The new tools and processes have made my job easier.
SRV-02-EMP-04671,EMP-04671,Marketing,IC2,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Some processes could be streamlined.
SRV-02-EMP-03072,EMP-03072,Marketing,IC1,2025-06-15,Q2 2025,4,4,4,3,4,3.8,Things are okay. Nothing major to report.
SRV-02-EMP-00502,EMP-00502,Sales,IC2,2025-06-15,Q2 2025,3,4,4,4,4,3.8,
SRV-02-EMP-04788,EMP-04788,Engineering,Senior,2025-06-15,Q2 2025,4,5,4,3,4,4.0,Company culture is supportive and inclusive.
SRV-02-EMP-04654,EMP-04654,Customer Success,Manager,2025-06-15,Q2 2025,4,4,3,3,3,3.4,Benefits are competitive but not exceptional.
SRV-02-EMP-02009,EMP-02009,Marketing,Senior,2025-06-15,Q2 2025,3,3,3,4,4,3.4,Communication between teams could improve.
SRV-02-EMP-01193,EMP-01193,Sales,IC2,2025-06-15,Q2 2025,3,3,2,3,3,2.8,Career growth feels stagnant. No clear path forward.
SRV-02-EMP-03625,EMP-03625,Sales,IC2,2025-06-15,Q2 2025,2,4,3,3,3,3.0,
SRV-02-EMP-01063,EMP-01063,Customer Success,IC1,2025-06-15,Q2 2025,2,3,3,3,3,2.8,
SRV-02-EMP-02858,EMP-02858,Operations,IC1,2025-06-15,Q2 2025,3,3,2,3,3,2.8,Feeling burned out. Workload is unsustainable.
SRV-02-EMP-04814,EMP-04814,Product,IC1,2025-06-15,Q2 2025,3,5,4,3,4,3.8,
